alpha tmin tmax
-1.8485042047434994 200106455.38794953 29860913245.702938
-1.8356164325929436 156791842.1289473 22792185623.02627
-1.8342728067868697 188754301.817578 33880015168.841354
-2.043511116411368 229885090.57166535 15389718472.242981
-1.39221076738955 124808032.91059785 13611909411.785421
-1.9376113015339191 195598295.99110004 29265274922.04648
-1.5653087248305564 180654716.52877817 16356336790.511261
-1.6403853306579308 163118289.38396364 22664436790.006634
-1.8505159947560523 187210096.46771178 9421233929.686007
-1.8779915760690762 186479513.06721047 39058257948.66034
-1.897591710413443 182001442.87415677 35619103767.11931
-1.3711188329278021 99921114.55812013 13357596692.361794
-1.7830784717353287 165624711.6960285 31334484479.032978
-1.7648299249525767 177353738.57918218 31372843485.047665
-1.8898026943485169 166731998.09007373 24829935129.963398
-1.8621134134803388 211406538.99680072 27485467251.321552
-1.904999436716539 169793414.71585605 23354068707.34095
-1.834835896864152 216963822.24089712 22014387477.16692
-1.8727379566675801 178949484.49893287 32758602797.799076
-1.591307893392249 120032001.22578871 9679057884.252731
-1.8884250397144327 190856126.09187114 39571907283.70301
-1.8114114113595252 216109556.90749338 21206947182.825367
-1.9138711749806576 164005686.31271833 18306792207.047028
-1.843448520720759 176972818.19383904 31444249141.41601
-1.7364747909182279 125650037.9500007 16375143363.196346
-1.6933639832768987 129944666.18490073 10788268704.369293
-1.7692767924271098 185573236.28168017 30846660609.770443
-1.924595176090951 207474209.7498512 30301162469.49579
-1.7774554358604377 155095369.791085 27128636137.68725
-1.643449081497842 175790883.72399035 20626154168.009434
-1.572364373385947 169370962.45316407 8039352769.14676
-1.8984218705843925 163032132.6352966 21446898098.763367
-1.745747556656311 130134998.7265226 17728282912.80626
-1.9825140846284701 192193492.17411932 20985922279.018997
-1.8851940914775547 212616906.1800515 30381213647.52395
-1.7569180566875333 215775348.06698862 19052358225.363644
-1.7779839774616044 211657138.39311072 21513114680.32769
-1.8855465159691462 199672325.8735809 34611608242.32701
-1.856288542657229 188765910.60075226 35626747897.55485
-1.7318386484005925 153391732.1838185 29371188828.901012
-1.8902191272651054 175135160.20323366 29780652533.486336
-1.4796664351915751 105060082.42482698 10222032511.960217
-1.8906895372900503 186330225.04159462 40129966858.691284
-2.0494498525058007 204945199.95344856 16018089677.327663
-1.861712361792574 231200853.1080803 16995073717.734756
-1.8883044332773897 209311200.73985395 31677616986.73904
-1.9007863572424823 172680695.6250245 11162876329.689453
-1.9170815735316875 205355597.80125722 31153403760.09108
-1.6892640561276884 207965099.93873006 17001773725.502226
-1.9252012353085894 161997820.70470372 15681744887.19466
-1.7719219392748968 160110672.10299793 30766315377.794468
-1.7045163621206434 159280506.6405548 27751640658.026325
-1.7927926248886115 152182402.64986587 10690177942.76934
-1.915715970837069 191023371.6078831 33813611910.4759
-1.7957284800314899 177705261.36408436 30993441168.562206
-1.9983705913346348 202683674.5449604 11942408459.605637
-2.0010363500985244 196859613.13458115 18763407856.26043
-1.9171300931378479 227236066.4035384 19729923614.67002
-1.4623586885045683 136842971.86524153 15632957899.414457
-1.8060292456174551 175939602.6120551 30729626194.5611
-1.6374298336770479 171455976.33100966 20881547434.041866
-1.8205269628413456 212208983.74336988 23148639748.098057
-1.8749324416845135 232726814.6246555 16984892992.584269
-2.0735966197920748 222345757.67743176 13341332030.673443
-1.8490492203494109 196246104.22435033 30751268292.98824
-1.811175530987803 196033390.66337898 27922578611.731705
-2.0242043501886218 208015796.53040847 18863294876.69774
-2.0158346211896765 218272131.2801891 19160308630.42199
-1.5641870656959287 126460512.74094816 19600643976.482597
-1.5256092625343038 117380072.30790396 9426148775.770842
-1.882274973773033 210340645.754369 29860525254.08673
-1.649485313413878 149696261.77849308 22752457403.37171
-2.0378951015452014 226241950.75581366 15950212217.648687
-1.5750956497862039 124790716.38568872 8881268105.502262
-1.932016574340999 170028331.60356614 17545948545.282387
-1.6721258741531875 130202839.8846347 20050130823.483356
-1.910190052077304 197599248.0260254 33116082111.118393
-1.5422544763908157 92364735.870701 13163151658.66051
-1.9220885563568961 221516903.62401134 22399723643.689583
-1.8069564468974075 201477290.66548347 25545843481.736427
-1.4779545202281108 129049596.41557918 8423420383.991511
-1.9408289740519744 180128499.7751968 21568811010.13046
-1.856434585581785 221942044.37459373 20239768756.68693
-2.00320831521322 231648428.2712176 15852182213.781765
-1.8552881695272916 169562309.12459874 27376451783.543064
-1.4846669003537052 161271965.00243056 14536353449.94288
-1.9814008965973358 232998517.62641045 12493997797.513727
-1.8270367732942825 209914245.85134163 9842029054.23721
-1.913780231738242 211649960.49563697 29710688820.93921
-1.6756503328999388 132411457.72807366 10179803626.958372
-1.88263713820806 184444887.5086955 35863408296.54602
-1.8702219546563434 206768362.16108856 28732042367.72132
-1.6876731714245667 182152894.71945697 22499736718.252186
-1.7606069112150253 167856310.33805946 31227154740.72902
-1.862148546689879 147507327.4531983 13847836988.322266
-1.7317942873187164 145822544.8590523 9788911794.543087
-1.6547419450219636 118818547.1152127 16733430129.224941
-1.5613725838494241 129606626.03541611 8396889799.787928
-1.5018521772462907 112278080.9144537 16587669669.779194
-1.6097367055655059 158861043.1537908 21383678827.58581
-1.781008549363285 148269689.64592725 22229745227.937252
-1.9130614117094096 193519104.2721467 32867556515.35812
-1.8644411331956907 150955065.38882354 15603280871.343437
-1.7931708006211804 190542382.66756728 29059302488.669395
-1.5659509665307456 105140389.40842162 16561627185.213873
-1.9886043293028561 215821432.28901067 21818695122.125175
-1.4984811318820919 152865568.8732719 8712840879.131657
-2.008785815345176 224931147.7087662 17150797204.20072
-1.9083211234162203 185983955.88880175 33939280154.77576
-2.006780440556625 214119520.57659924 21313140883.12749
-1.6956485049491987 144287726.04280245 23477381145.29669
-1.457045935869427 125358847.90880431 8695796008.692577
-1.6982152507794248 158506135.45215684 26512533888.878338
-1.7381643691892614 153996483.60714534 29376829337.06263
-1.53963290172177 174388154.6685955 15381789770.489979
-1.7844127622265449 186954708.52460355 30309161732.730873
-1.880201305157404 236133289.0629316 15989475024.922335
-1.7920481999567384 186882578.99335426 30625230644.990936
-1.7870210925050423 151176703.22972766 22865189139.728207
-1.647570743971944 165001844.5358674 22266310315.506653
-1.8146716671372476 192058249.0348281 29246419069.591084
-1.5549011529377026 159625073.74816066 17958864775.71689
-2.0250697081970035 197618614.22149092 12736591648.277372
-1.4366486843564505 102628940.30988067 15353244868.712145
-1.6775228391083215 213561756.51777604 15307212198.91985
-1.8399067615412987 183140578.09050092 9669327362.396559
-1.422753999867485 86131854.97297323 11595625599.262718
-1.7727002807048091 220860749.40116617 10992746630.924866
-1.8870440138133908 221837406.5383757 22178774470.24148
-2.051744059092921 206277958.3755798 15526048837.499962
-1.7388093926890997 157719467.51042405 31066407019.856224
-1.6297922557418607 109927658.85578765 15670723535.011044
-2.034571235871869 216483388.58503926 17923259994.763687
-1.8858364823144087 184095184.07374704 34957248776.6761
-1.9101265823312321 188275199.8486872 34170950307.096397
-1.8630076637620827 211389712.65706116 26385337237.24615
-1.8337314531746982 226726995.16930813 17056907106.952581
-1.8251973640735697 165375932.87360704 10296776448.358772
-1.9192173743250818 221458486.28063497 11093191927.59206
-1.715381631380555 171362212.2099568 27156454056.972744
-1.7637682512391653 155419120.89178032 9730672676.726532
-1.5895007694232994 179928873.36301577 8512101141.784651
-1.5727780962263738 152094762.86180755 19992640389.58834
-1.898013142903753 238940991.48910564 15688083420.451561
-1.8349342850715393 142797723.6901945 13003111130.317234
-1.4113600053447795 131412853.19333401 9691090339.847689
-1.9563607633157725 172693928.14641103 14729440936.978424
-1.5502563045671016 160742549.77896535 17593678267.76352
-1.9007710381382823 229576259.30336726 18354510522.107307
-1.8865127471362864 202143933.93559712 31825823726.15449
-1.8058894962557432 202756453.7445163 24479462394.728508
-1.7147389106012612 161030951.60368425 28612355620.38497
-1.6872722856963023 118129917.87736273 14914910978.30847
-1.7267940210023427 165503109.65391007 29899850009.965763
-1.5932675700961159 130817202.18551648 20940844582.55094
-1.735122527381007 162591092.1342218 32107179723.560402
-1.8038166564178404 209105507.61708024 22536129759.13711
-1.6425170181106634 123991589.94870524 18178991448.755703
-1.9495154869085367 228554177.85142943 17646953411.152596
-1.8527735806355776 167048689.88970426 25839665706.928505
-1.778874812139655 186895554.75504854 8750527455.360888
-1.848106760295333 237482743.53761512 12716088782.582014
-1.8407129897476202 204694401.9562088 26011138355.7073
-1.470389126474691 149605847.5443509 9506694124.018
-1.7439592843363352 193859939.33659422 25425607573.798306
-1.9281039315232353 207659357.43762344 27648837676.371593
-1.383488833954646 109945433.44422853 11401552221.584213
-1.6516941516367345 141887741.71344396 22074604373.84841
-1.481799616812657 122648355.62008101 9050619734.405424
-1.8667269749830195 235254495.68743378 15555174273.345951
-1.6346921643606547 121778582.3867949 10866113594.91807
-1.7962869450462815 175052505.49870628 29317318265.614796
-1.785013149900796 175595573.45892695 29486580800.1475
-1.6106718338137995 168357760.08810693 19790370932.6866
-1.5556351156141806 117520198.11317515 17927807892.667763
-1.8652908939874684 184079093.75787407 32683969608.57022
-1.8891884924962399 224736366.97025862 20447972971.912273
-1.8444366813624398 212490008.96630254 23882151429.80068
-1.7469385233838204 196605739.2367919 24174906258.155396
-1.8554464171448457 181736416.80408028 31116641277.624832
-1.8549340303898507 200954705.2359724 27959833368.18447
-1.5064330878835146 90078232.57982868 13149147296.288845
-1.4913045494097812 150766189.99727657 9008525264.870794
-1.9532481012438048 200813438.60645157 24240913638.87676
-1.5685717846019935 117016205.52460903 18285006750.165886
-1.8463399668266394 172841544.56262562 27675020171.138706
-1.728069380551115 186329880.4366015 26640022228.41571
-1.7689472304488734 196850162.085546 9110019879.14703
-1.7717228007049142 139867119.97945768 11536918591.057442
-1.883725783459031 180373342.5750314 30959450573.93911
-1.426466464598314 120809896.677418 15139615832.782042
-1.6842627093229603 172359319.85519734 8323190880.570754
-1.7108490563882741 157089246.3389181 26890376314.026253
-1.7601999204059835 211379873.87395754 9861342754.42775
-1.9880923404838677 225328498.96336666 17277485868.08628
-1.646733351049074 181668158.9829427 19320603359.53011
-1.6832344546648177 125287641.14987645 17361559549.061684
-1.746418265674433 162609715.20084357 31419367896.902687
-1.6784016014296077 128183475.79590043 18376169662.331367
-1.7455005966860524 136223449.66099858 20919946426.673798
-1.9889167193045165 218766054.47889113 19459675319.444622
-2.040814019216131 198294073.50589144 13814300535.985613
-1.72138705144632 146921286.39145806 24813356144.27054
-1.7714178050272675 157095675.71156535 27165149867.00248
-1.9015614724751344 213643648.81199872 28429290121.04942
-1.9357463331537519 207761727.02517176 10886648066.25045
-1.7286286191462494 153060704.15683648 27367914345.507977
-1.992411370251345 211108746.35908884 21325180551.603706
-1.6945239536574028 200500601.65605935 18183212461.558685
-1.836875186668549 142522327.7781729 13394161154.51004
-1.8153403825730132 149724134.13460395 18601131877.37062
-1.78910350237709 151334576.8013024 22186440599.149853
-1.8925132533694649 235525056.40762517 12136302785.30982
-1.7594554479261435 141951472.24588662 21197515128.36363
-1.64171047202317 113545605.41245937 15658608814.848892
-1.8040546587092912 228844561.56922635 15387960256.054785
-1.8688187709718587 182929075.31029472 31624766934.373283
-1.8304568364861118 164195073.76626888 10552373380.103558
-1.7914826946532831 174573923.04140243 28822877782.83786
-1.7543592281439682 226781574.3013908 14918321195.174807
-1.9633138339829919 188181845.41242477 21454581294.414516
-1.8631147190884896 189879949.4280428 9852469247.114899
-1.8918095958751069 198254826.90718994 32624428133.659557
-1.7836837763907825 154032953.12819675 24014929121.845
-2.0705610670341934 215776621.19474322 13123448469.112068
-1.6124737395165356 188634053.8433817 16908237050.167727
-1.8934961976472517 209952630.6236273 29632024233.724533
-1.577711374018121 176795444.88477904 8487190417.573368
-1.7972163615917935 220305382.77537236 17716158026.916702
-1.8682466622227656 149022563.66677213 13419134234.403503
-1.9214686612348086 171032438.6809991 18473548072.074154
-1.6793918851278284 160856239.90085533 24495197311.8935
-1.7336197727410942 201072526.9949059 9180860363.711546
-1.4054013166697694 135614064.5985201 11473308208.411367
-1.6031338900091665 204735594.80382058 12523003259.893087
-1.514779046713387 119860145.35584866 9481230406.179436
-1.8485809612020414 217738747.61062816 21113229505.612904
-1.958202296512178 200323749.88356087 22945867494.549084
-1.9036777361195323 223503568.06470788 11188643601.57515
-1.5390938953054005 172226184.09381834 9606164857.400513
-1.5814568978254213 187647094.8537408 9475106032.600052
-2.0264438377156977 213840275.58652595 18337635314.703346
-1.6566551690534281 145949484.07004187 22097868597.34267
-1.6043621361362956 167995397.7032953 19392938657.3937
-1.6579105897206405 129471289.87699078 19261648538.899963
-1.4145638993389256 112181853.35463138 9340629366.159904
-1.6978527160007888 184368558.09850135 22506646349.425835
-1.6795772430644609 119412021.08757503 15431132108.964266
-1.8837722236726786 195052095.6814452 10118997772.525335
-1.7584781421072282 188048899.18002692 27841172995.698765
-1.8471885564591088 207458388.45786488 24880411934.0798
-1.8328516599348756 176846967.36010692 28251372669.08755
-1.4142498883005459 113280671.82341719 14888820522.570053
-1.6181028850984125 187054852.05522323 9065643128.279175
-1.4844278711621537 137230065.7504362 15974381248.529087
-2.0092959759021234 203429025.87180218 17631510030.70511
-1.738454746959805 174066524.03517532 29328780454.82846
-1.8079205800248728 191025721.72221527 9353983584.145287
-1.9356805285900678 196468259.10080042 25825522000.92844
-1.721024612541442 208342281.71306312 18259440531.808212
-1.6705543208171443 130403247.47139615 19298339095.656982
-1.8021157191243602 178498725.7998456 28528472038.69722
-1.7405351491208414 198003841.17012286 22997882950.54445
-1.8153781733180399 201461356.29757774 24511390148.00095
-1.9032620841116674 197656101.16942164 10408306132.831062
-1.8075396101011298 179051211.11892068 28549687788.779884
-1.7544702321995318 166200677.0023066 29797844615.89558
-1.472503960666707 116363611.13905677 15846163548.262339
-1.8751960883398873 181482746.52235094 30136372160.898273
-1.5568457595263294 165390500.60118365 17228567840.543922
-1.9781790876835943 185244649.2694516 17229271165.91687
-1.5520201890577527 144301281.8467216 18266057115.28283
-1.6943536490729054 208665790.50554115 10582066388.188309
-1.6903029719091394 123953360.87745917 16460651392.921467
-1.931414393906362 187942548.096992 26675469965.944218
-1.8424003303453484 176298126.1929019 27794620266.823673
-1.7222918132788423 162563955.9393636 8579844740.255832
-1.725052223406394 228063672.78628308 13055712363.55898
-1.650992636093382 176601088.70454377 20062947189.573235
-1.7668149184927149 153098156.34857297 10209818752.844975
-1.7922580989921801 161271939.920616 27513327947.560272
-1.8322578042360655 210429579.98433608 10119952155.01007
-1.8721004130485854 153489260.13672417 15510880590.603462
-2.0003933548771498 230751262.70135677 15104189642.866863
-1.5287014058102875 158477544.79253995 8493835365.83382
-1.946866670913039 226823115.21501312 17627182638.17437
-1.894095969170464 161336101.709695 19180060159.50356
-1.4203110458034007 131762180.7123671 9219552954.024124
-1.4975906471150542 101600981.60414653 15085831235.452929
-1.7548187936649806 189346472.7677358 8691172089.821821
-1.9065535279592167 192226232.28192207 31275060372.353172
-1.7411874605661573 174179232.77158344 29017837878.394844
-2.0082146056380448 203021498.3373404 12392555809.12591
-1.8199591955540597 182706499.1174802 29080532213.745377
-1.504996622560653 120783805.14298213 9482961730.698452
-1.7242525544859684 171655088.7046884 27319886518.29698
-1.7368224632117748 169168525.5086284 29869909435.086235
-1.419507325501821 118767530.62838474 9239569338.965584
-1.4757826556105549 133633169.97037338 15818283903.67367
-1.9145456554326492 204439057.6540634 27698500734.87858
-1.6615133560058075 148257628.3393622 22142763083.765976
-1.7504301277908207 176957866.27367014 8740563013.82095
-1.6503879889638595 142053421.15326142 21550262115.04985
-1.6767629406885325 170976114.78267553 22381590368.134014
-1.8216828069705062 190608666.2956167 9537246053.228416
-1.962734629825097 211049188.9992723 22760840456.668705
-1.6175410676262285 147839414.98961496 21090453560.72006
-1.9813445877390492 180985381.40318233 14400295029.162872
-1.7410338230598548 156057994.8020506 9301925895.342346
-1.7033739382315907 168393700.02889475 25101468659.648483
-1.7899956788815707 219431429.94154206 17594218892.018417
-1.823444469435769 173951346.02219293 27324712523.252
-1.7528450299141713 181332238.3569379 28055209591.20396
-1.8897093733612003 236466552.12183848 12374476766.39889
-1.9233173792419311 168425625.6283355 16799695899.618143
-1.9187834470277136 195130325.5470308 27871850501.831264
-1.4793034944144574 165757585.70178118 12448828424.94438
-2.006701985380631 206647970.3772676 17986344915.671814
-1.7639040893933133 228207247.26199985 12474879541.94131
-1.9054471782729374 168632818.1061842 19852244778.584045
-1.8360371911997655 202814088.79669273 24818148357.9644
-1.7612403360267417 159697000.8163542 28263920178.933193
-1.8909360978506402 241192534.10813823 13797713559.440683
-1.543790906780819 118171067.05058664 17317979448.324066
-1.5765843287183097 150417194.22519228 19933010057.22836
-1.8648736062783986 192359509.40307197 30045704186.580994
-1.9121045577102347 202594928.89978278 27727266017.159477
-1.3894894214896634 109602798.59876756 11404590400.93452
-1.7900121978008485 203994007.90355897 22328924633.89921
-1.6838221431044853 129301489.06969914 18196835404.409077
-1.887410920228273 199806840.07011753 10272693664.933922
-1.6744451373662312 201320079.30900314 10295291426.341425
-1.7378255395687376 161112236.19982436 30645197409.663136
-1.8435240764321583 164954930.2292068 23842448588.404488
-1.828063157209539 224361026.90256444 16955401438.31854
-1.7094916076142572 175947938.45233735 24362099141.421368
-1.9975584322171593 206660347.09506184 18559009903.381344
-1.8023352243754875 225998332.49017748 15812413683.642265
-1.7410059182658395 169031960.22573963 29224981452.390816
-1.9222699307954236 205601815.79019517 26129644231.976982
-1.8162285307032549 204792400.6102824 22997527888.11145
-1.7410056394600226 212113598.8612577 18719729462.31969
-1.731771704741615 198171767.98838678 9169966545.717396
-1.4420038525585355 114000493.94901216 9546269035.343674
-1.7988237266687106 167563213.78615034 9955467528.1596
-1.8752482763923952 179567389.90434504 27885921347.265717
-1.6399424569385512 118752325.31006773 11608395636.996883
-1.51392803252822 97612412.95131873 12396925931.078579
-1.8967116282599783 163249869.87456542 18874805521.75519
-1.5325138585145561 156052541.56687772 8532828725.814292
-1.99785905160835 212247277.99626407 19609778730.90779
-2.010939510865094 187494390.43678817 13876198332.750063
-1.6186355975611502 121577429.76214764 17787869863.756485
-1.4231382218978565 126680399.06279634 9396495943.955862
-1.4385745731289705 97293986.20471075 14650022555.154943
-1.877804725200022 159069981.7017254 17990799399.838867
-1.6296421961694447 172507271.95002338 8485721310.353047
-1.8667807812337387 205203679.9163977 26001775170.04851
-1.4751773817040086 108597643.67017907 15691887621.452799
-1.9681975597676034 183243808.11889306 16824386603.251999
-1.486224048928547 119416829.6848008 9676402644.222452
-1.6082079373616511 151933898.46014208 8216090530.641537
-1.588031177478263 182848427.01937097 9219609831.279156
-1.7983776163053076 201801412.82077858 22939588123.737823
-1.8380576460420937 196961128.93840462 26303110548.428032
-1.734898110641332 135696231.66775942 20846812669.910297
-1.9528424536204878 230637704.71718475 12443036331.572304
-1.5198359012710463 95103424.03145036 13650166531.344294
-1.6485470329522103 185379220.6106214 8965032175.8318
-1.9537882817106695 211964179.85064512 22743741795.717655
-1.750793732500332 148605147.14583886 23432228935.14857
-2.01256171574604 192911670.9509026 14600926075.97326
-1.7595283853407577 222087385.8189289 15963033280.328505
-1.7216458899655782 171919152.15270126 8659895504.959007
-1.9313750699668095 202002870.51345658 24723844105.340996
-1.6959550064156366 194439279.23928216 19331832328.069077
-1.5967717709590645 151773781.2788296 20292860975.52721
-1.7720920111376028 173023575.2434933 27682405933.71415
-1.9268956167979168 175021260.916271 18246903073.462776
-1.7666575677934397 182693945.61897695 27470436973.69797
-1.4873002486153843 112688069.1802061 10080712951.628563
-1.491204665774994 146582567.07435864 15332975700.008533
-1.7671435663939365 191815534.89143148 9111676478.205578
-1.8769791383678684 201790656.95560858 27427945949.9165
-1.9304351653385405 187654416.71446022 25229546348.368298
-1.9461735957527073 193311794.89289042 22554413788.74809
-1.9588845134046506 207203065.31270498 21922704677.68489
-1.7637792389740174 172651847.66193447 27779299583.52427
-1.578555946984124 188741475.05839124 15561426246.907064
-1.6287201050029585 139424470.68144855 20850802549.49856
-1.5036999554953752 150011966.3222925 9210360663.880913
-1.8063114822312893 169322894.525834 26268959528.62399
-1.6676456835686013 184663967.25612435 19523372728.880447
-1.8491509563713675 214721160.66545802 21770782210.583397
-1.6568067710210626 188805161.3484306 18113734770.776737
-1.6777331179223034 131353545.99778305 18901102468.766396
-1.7594491957902507 182476908.3119927 8929487117.179451
-1.8430857967340541 164837481.9604998 23168201866.203957
-1.6246787425223133 196465597.99801743 15528930537.69841
-1.8903644566911746 165957280.3660724 20403835814.514164
-1.936135081944085 214694165.87380028 11168982392.933397
-1.6145518883797119 138495197.89706403 8898443173.382618
-1.883239941292829 212501475.95372343 25520368162.349117
-1.6220487004539343 165448998.7403527 8225485075.942021
-1.7003638044974403 187330979.15910825 8730900245.055965
-2.0232955207373893 219910917.42655802 15917412875.647778
-1.8901757679282896 216799865.77825314 23258500583.73527
-1.5123703575572738 104390215.21641752 11376362841.769192
-1.8944888261575938 176713973.90618968 25267481150.63006
-1.742016897644315 130737277.26952504 16911620128.70295
-1.5535990099043955 147087425.99614525 8261466059.838105
-2.0118494729967 228966589.3626957 14321807860.33837
-1.7892655744595587 163160846.48653382 26520849304.841263
-1.396925413516075 125528837.30276512 12766028374.046545
-1.9372903866863553 234403715.25226074 15137508153.274527
-1.9328495479044532 209791048.8204287 23819952600.603504
-1.5843769675895019 147188384.6320208 20132278841.31505
-1.5501052985314459 187653997.3343721 13959357490.481184
-1.6642917196428022 145210318.37620848 9426394404.070553
-1.7473163937374616 162307684.8659793 28935127054.78428
-1.6773021134518051 212959107.485017 11817967386.848124
-1.988198764997383 196791714.57818937 17389596420.225765
-1.9033961858291262 212260871.5614812 26112230750.9801
-1.7745852258402286 142547486.76230115 18279550871.495834
-2.0150610224540473 207904036.88856727 16882739299.868761
-1.8885811198815607 172572540.06242746 23038067952.792534
-1.9002682305390195 234739209.48881936 12378093427.306505
-1.5731029753946926 169405065.5582782 17475050407.005642
-1.8162500418971883 158118229.3312651 22090791650.67658
-1.9880756230895604 190079672.64297932 16534207162.704466
-1.9094786611109766 205578798.15447694 26357213238.786766
-1.8711198913071627 212862351.779806 23913720876.83111
-1.7904059559403263 198906404.19098732 23076761654.733
-1.9321319048612 207281204.14895317 23782405908.14818
-1.945232735350598 188389093.72387633 22104575396.6049
-1.567356657581732 100831606.46325913 14529279955.772638
-1.7776685343110938 176509101.1380918 27123219081.31216
-1.9001458073250757 201249768.77668345 27938305145.302853
-1.712541596343835 197756599.66586134 9520117969.014193
-1.4033440590178445 125545099.17678787 13602829314.407076
-1.6369285992062188 144927027.33354336 20880356487.311436
-1.9724121135710662 231702750.59389865 14860414809.116428
-1.762052237569006 144434978.54447567 11125075281.039604
-1.874199018299401 171083931.77779526 11243873795.789417
-1.7804171707787688 140441041.9069881 17127991926.661034
-1.8419861235460004 194876371.91176265 26414344178.505318
-1.7385246584808027 164645581.57200888 28914490232.371216
-1.7271933286672945 203989044.27666318 19300210665.939262
-1.8232377672270386 193114317.14056233 26169399730.26902
-1.9953578021111613 210592572.4932084 18493701371.36062
-2.0116097067655114 206437479.82340202 16734727928.812103
-1.8822508004314233 172430703.2952083 23048788748.080696
-1.750809250516687 158732064.66082698 27415219412.362717
-1.7240622688266873 184043685.94069153 24519022297.161087
-1.545876539908507 105887052.73855892 15762782412.661648
-1.8449699142642473 203432268.2078698 23962848698.41169
-1.4767885384249209 108152254.91383162 10468476773.353672
-1.5248406203318419 109849501.69321601 16229870743.501078
-1.8230701252747832 191890940.086497 26534611209.821423
-1.5962506958211558 171659692.9950859 8536818528.583417
-1.8962544394495187 240219124.9572405 13920140464.257929
-2.0259500942438815 212038737.8129683 16722968074.627802
-1.7208228190540025 182742519.59771815 8711649609.713242
-1.7037494482439803 179897084.92534643 22603008400.91485
-1.88809658719395 173452237.7557992 23106060076.29591
-1.861935172603267 150385862.10556385 13104739613.879206
-1.5035397420253447 158917887.33900574 9901296517.285326
-1.8867350638496734 187885208.03953916 31111631456.255558
-1.583014176307163 159831483.48082635 19333088394.19792
-1.8586511059214996 179612687.77150923 26569323126.151085
-1.7090810489605226 155052354.70203078 24308992655.689716
-1.574298307923197 138209787.29937148 20011277011.463715
-1.6179258406043742 185173445.2396226 17060548972.783255
-1.4853095370788743 144558811.1388591 9538090322.553162
-1.5097162399151483 171335147.05849063 11957868313.580667
-1.4949665718095209 168390132.56977385 13519728632.708424
-1.6075964391893722 137993797.68319613 20500231485.29938
-1.9327999196827366 218086874.54116103 20656578147.33956
-1.701146344622862 120263300.1845712 13907918350.282953
-1.8422771862595764 155211234.3943424 17741997417.593395
-1.9249405819925078 202077982.82046834 24257825383.48701
-2.008501547721676 194633989.2713405 14696883414.873676
-1.767099015762752 179849962.83368605 9212296305.146643
-1.9334982303450814 197224915.46537358 23217525106.63883
-1.6612655369960674 211801437.85320356 14153901149.705502
-1.794119101683982 223984472.78730983 15788525938.035545
-1.702224754509511 179002854.85775414 22466419326.963226
-1.923779066864306 166899773.87252784 15138537639.951561
-1.9753563195316353 212070568.67342913 20132107938.910545
-1.6299169847531774 144157608.67072433 20572319192.398716
-1.4360157799221795 133290331.13804208 14548591783.229965
-1.6665917639013978 138470042.62718645 9940486350.164875
-1.7638665745094348 132371657.9457011 15259875129.326641
-1.7860005508645869 144456098.67066455 17689004498.41186
-1.6458269329576214 158715708.30748335 21354647103.295822
-1.869958492810532 179011350.75289184 25923638896.155876
-1.7969684799040722 146603290.52041075 11950033120.009043
-1.8226093646026045 196668384.85199365 24449762234.52556
-1.7157288683879772 211996117.24826127 16755378093.842945
-1.7686781531039037 174909720.08182293 26722659751.774338
-1.6673836431366524 145487588.94521 9562237326.3633
-1.4911798795417193 168147567.31616533 12817125206.442139
-1.588438663169417 127457392.02861059 9498019690.258274
-1.6807318046619968 173448215.872521 21471105104.747993
-1.42968182157658 146131819.60912153 12483925023.904673
-1.880014263861637 193387056.80480185 28244363858.837643
-1.4388116658789116 106564319.80176865 15029097995.000147
-1.8558890370118195 195669144.84141654 26261623276.144352
-1.8430705733350892 210947893.29618862 21960378432.88712
-2.02041256443962 200277334.8318577 14364171648.807997
-1.6825511035901246 212720596.1848357 14882124757.378935
-1.5845461109879597 123538784.28111272 9830758196.2997
-1.8928786267728617 166481037.31949976 19473555993.877823
-1.944058409963736 235382379.08486545 14310432365.090462
-1.9023885308020532 189218189.8536892 28684625621.763245
-1.6270297601207193 134322010.3661281 9548629273.352365
-1.793290334796943 152887283.57657155 20569650015.578598
-1.810436070415214 158135322.79871875 21930751374.220287
-1.9108551117931913 194929080.47148433 26380637800.75578
-1.7227024802998938 167568230.7652965 26052782951.69111
-1.8402877030372207 206152282.5616417 22630069656.298714
-1.9545920769471248 201187936.78105414 20680101492.71427
-1.840482618782797 183895194.97591054 27143983136.295307
-1.883075441555906 198540012.27095893 27068789214.83247
-1.7353904012744001 177240248.75819987 8819836607.818916
-1.6208934670463844 135394733.05133742 9315215104.589064
-1.8347835243223056 218983527.82073236 11178467926.342705
-1.7327093980711572 166255158.58664346 27459640385.68015
-1.7217390629946314 139356493.80696428 20867196004.62479
-1.763441778608857 189267279.41290456 25298167011.292637
-1.4673223724736113 157158450.19696602 12097066495.093111
-1.7224218961952933 199880895.37273338 19598558731.55784
-1.7340903081849304 208367034.1719555 18473971547.757248
-1.8407422790702943 165919429.83531338 22580457738.826794
-1.538418287260302 173708556.25250366 10642297181.642555
-1.8548874474543122 202146631.69075668 24158485282.29811
-1.8278211658514434 170812291.3532584 24206352600.93837
-1.682275127653109 198548442.71171826 17170291189.474884
-1.8186762645452181 213593402.6899174 10567097243.003754
-1.8983171079987131 239438339.70948803 14018893260.1573
-1.8779618730733871 218491063.6444754 20585824483.12167
-1.6184107971424613 151212631.81239265 20230970719.947403
-1.4787771671434482 128390363.8523367 9575441499.685883
